Date,Control Point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
11/11/2024,China Ferry Terminal,Departure,579,300,70,949
12/11/2024,China Ferry Terminal,Arrival,440,359,56,855
12/11/2024,China Ferry Terminal,Departure,460,336,43,839
13-11-2024,China Ferry Terminal,Arrival,396,370,92,858
13-11-2024,China Ferry Terminal,Departure,334,317,69,720
14-11-2024,China Ferry Terminal,Arrival,212,143,33,388
14-11-2024,China Ferry Terminal,Departure,169,220,22,411
15-11-2024,China Ferry Terminal,Arrival,483,447,83,1013
15-11-2024,China Ferry Terminal,Departure,820,412,62,1294
16-11-2024,China Ferry Terminal,Arrival,361,617,86,1064
16-11-2024,China Ferry Terminal,Departure,922,396,55,1373
17-11-2024,China Ferry Terminal,Arrival,1117,458,62,1637
17-11-2024,China Ferry Terminal,Departure,375,513,40,928
18-11-2024,China Ferry Terminal,Arrival,539,399,62,1000
18-11-2024,China Ferry Terminal,Departure,441,346,57,844
19-11-2024,China Ferry Terminal,Arrival,344,368,50,762
19-11-2024,China Ferry Terminal,Departure,358,332,54,744
20-11-2024,China Ferry Terminal,Arrival,371,313,51,735
20-11-2024,China Ferry Terminal,Departure,311,280,36,627
21-11-2024,China Ferry Terminal,Arrival,356,487,69,912
21-11-2024,China Ferry Terminal,Departure,463,290,71,824
22-11-2024,China Ferry Terminal,Arrival,480,457,75,1012
22-11-2024,China Ferry Terminal,Departure,833,429,46,1308
23-11-2024,China Ferry Terminal,Arrival,428,621,73,1122
23-11-2024,China Ferry Terminal,Departure,806,418,51,1275
24-11-2024,China Ferry Terminal,Arrival,1128,374,66,1568
24-11-2024,China Ferry Terminal,Departure,500,479,72,1051
25-11-2024,China Ferry Terminal,Arrival,671,432,68,1171
25-11-2024,China Ferry Terminal,Departure,575,329,67,971
26-11-2024,China Ferry Terminal,Arrival,187,214,20,421
26-11-2024,China Ferry Terminal,Departure,265,190,30,485
27-11-2024,China Ferry Terminal,Arrival,201,200,35,436
27-11-2024,China Ferry Terminal,Departure,222,202,16,440
28-11-2024,China Ferry Terminal,Arrival,419,951,41,1411
28-11-2024,China Ferry Terminal,Departure,989,654,28,1671
29-11-2024,China Ferry Terminal,Arrival,491,1117,52,1660
29-11-2024,China Ferry Terminal,Departure,841,872,43,1756
30-11-2024,China Ferry Terminal,Arrival,621,1398,57,2076
30-11-2024,China Ferry Terminal,Departure,972,1091,33,2096
1/12/2024,China Ferry Terminal,Arrival,1445,841,52,2338
1/12/2024,China Ferry Terminal,Departure,543,1003,62,1608
2/12/2024,China Ferry Terminal,Arrival,580,508,73,1161
2/12/2024,China Ferry Terminal,Departure,624,514,57,1195
3/12/2024,China Ferry Terminal,Arrival,473,540,74,1087
3/12/2024,China Ferry Terminal,Departure,522,469,56,1047
4/12/2024,China Ferry Terminal,Arrival,493,487,76,1056
4/12/2024,China Ferry Terminal,Departure,531,425,56,1012
5/12/2024,China Ferry Terminal,Arrival,482,554,45,1081
5/12/2024,China Ferry Terminal,Departure,692,498,51,1241
6/12/2024,China Ferry Terminal,Arrival,683,609,98,1390
6/12/2024,China Ferry Terminal,Departure,1061,542,41,1644
7/12/2024,China Ferry Terminal,Arrival,621,1221,108,1950
7/12/2024,China Ferry Terminal,Departure,1218,811,70,2099
8/12/2024,China Ferry Terminal,Arrival,1457,827,65,2349
8/12/2024,China Ferry Terminal,Departure,522,1046,76,1644
9/12/2024,China Ferry Terminal,Arrival,670,605,67,1342
9/12/2024,China Ferry Terminal,Departure,682,452,55,1189
10/12/2024,China Ferry Terminal,Arrival,481,515,34,1030
10/12/2024,China Ferry Terminal,Departure,539,533,54,1126
11/12/2024,China Ferry Terminal,Arrival,499,655,57,1211
11/12/2024,China Ferry Terminal,Departure,480,533,67,1080
12/12/2024,China Ferry Terminal,Arrival,463,561,98,1122
12/12/2024,China Ferry Terminal,Departure,545,566,63,1174
13-12-2024,China Ferry Terminal,Arrival,650,743,87,1480
13-12-2024,China Ferry Terminal,Departure,998,558,53,1609
14-12-2024,China Ferry Terminal,Arrival,591,1361,69,2021
14-12-2024,China Ferry Terminal,Departure,1203,888,49,2140
15-12-2024,China Ferry Terminal,Arrival,1322,828,69,2219
15-12-2024,China Ferry Terminal,Departure,540,1102,54,1696
16-12-2024,China Ferry Terminal,Arrival,628,613,68,1309
16-12-2024,China Ferry Terminal,Departure,685,527,55,1267
17-12-2024,China Ferry Terminal,Arrival,519,760,70,1349
17-12-2024,China Ferry Terminal,Departure,506,589,47,1142
18-12-2024,China Ferry Terminal,Arrival,494,893,73,1460
18-12-2024,China Ferry Terminal,Departure,559,726,54,1339
19-12-2024,China Ferry Terminal,Arrival,514,691,78,1283
19-12-2024,China Ferry Terminal,Departure,597,748,61,1406
20-12-2024,China Ferry Terminal,Arrival,594,808,73,1475
20-12-2024,China Ferry Terminal,Departure,1132,786,68,1986
21-12-2024,China Ferry Terminal,Arrival,480,1366,78,1924
21-12-2024,China Ferry Terminal,Departure,1649,816,63,2528
22-12-2024,China Ferry Terminal,Arrival,1004,1082,43,2129
22-12-2024,China Ferry Terminal,Departure,1115,1199,104,2418
23-12-2024,China Ferry Terminal,Arrival,847,848,83,1778
23-12-2024,China Ferry Terminal,Departure,1545,806,82,2433
24-12-2024,China Ferry Terminal,Arrival,669,772,67,1508
24-12-2024,China Ferry Terminal,Departure,2187,441,47,2675
25-12-2024,China Ferry Terminal,Arrival,593,697,56,1346
25-12-2024,China Ferry Terminal,Departure,2656,697,46,3399
26-12-2024,China Ferry Terminal,Arrival,2357,547,37,2941
26-12-2024,China Ferry Terminal,Departure,1293,515,79,1887
27-12-2024,China Ferry Terminal,Arrival,1977,744,80,2801
27-12-2024,China Ferry Terminal,Departure,1218,677,78,1973
28-12-2024,China Ferry Terminal,Arrival,1366,1055,73,2494
28-12-2024,China Ferry Terminal,Departure,1320,808,66,2194
29-12-2024,China Ferry Terminal,Arrival,2154,931,89,3174
29-12-2024,China Ferry Terminal,Departure,609,912,79,1600
30-12-2024,China Ferry Terminal,Arrival,1069,865,111,2045
30-12-2024,China Ferry Terminal,Departure,682,735,51,1468
31-12-2024,China Ferry Terminal,Arrival,919,916,101,1936
31-12-2024,China Ferry Terminal,Departure,663,542,31,1236
